country,origin,system,status,url,date_recorded,sysID,imageID,matID,statusID
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png,2022-03-27,106,2090,1062090,38010620902271
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-19,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png ,2022-03-27,107,2095,1072095,38010720952276
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png,2022-03-27,107,2094,1072094,38010720942275
Ukraine,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,2022-03-19,110,2099,1102099,38011020992281
Ukraine,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,2022-03-19,110,2099,1102099,38011020992282
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/CLn96SZZ/f7.png,2022-03-19,131,2154,1312154,38013121542340
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/CLn96SZZ/f7.png,2022-03-19,131,2154,1312154,38013121542341
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/rFzZ43Zg/578.png,2022-03-19,131,2155,1312155,38013121552342
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/vBTn2B8C/467.png,2022-03-19,131,2156,1312156,38013121562343
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/8Pf8WQWH/557l.png,2022-03-19,131,2157,1312157,38013121572344
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/fTV39LBr/5570.png,2022-03-19,131,2158,1312158,38013121582345
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/qBsnPDXc/5548.png,2022-03-19,131,2159,1312159,38013121592346
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/k5m1QQ2y/dd3.png,2022-03-19,131,2160,1312160,38013121602347
Ukraine,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/MHW2qp47/d39.png,2022-03-19,138,2197,1382197,38013821972386
Ukraine,Ukraine,Unknown truck,abandoned,https://i.postimg.cc/3Jzj3bLL/bnm.png,2022-03-19,160,2230,1602230,38016022302423
Ukraine,Ukraine,Unknown truck,abandoned,https://i.postimg.cc/3Jzj3bLL/bnm.png,2022-03-19,160,2230,1602230,38016022302424
Ukraine,Ukraine,Unknown truck,abandoned,https://i.postimg.cc/28tzT4wY/54.png,2022-03-19,160,2231,1602231,38016022312425
Ukraine,Soviet Union,ZiL-131,abandoned,https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png,2022-03-19,173,2282,1732282,38017322822487
Ukraine,Soviet Union,ZiL-131,abandoned,https://i.postimg.cc/bvh79gN2/d240.png,2022-03-19,173,2283,1732283,38017322832488
Ukraine,Soviet Union,152mm 2A36 Giatsint-B field-gun,abandoned,https://i.postimg.cc/65WyTWGL/g43g.png,2022-03-19,176,1808,1761808,38017618081960
Ukraine,Soviet Union,5P85S (launcher for S-300PS),abandoned,https://i.postimg.cc/nc1PvhZ1/411.png,2022-03-19,184,1826,1841826,38018418261980
Ukraine,Ukraine,BTR-4,abandoned,https://i.postimg.cc/mkdGX6cb/447.png,2022-03-19,199,1942,1991942,38019919422111
Ukraine,Ukraine,BTR-4,abandoned,https://i.postimg.cc/xd84RZV8/Screenshot-9035.png,2022-03-19,199,1943,1991943,38019919432112
Ukraine,Soviet Union,BTR-70,abandoned,https://i.postimg.cc/RCWcTD3F/579.png,2022-03-19,201,1963,2011963,38020119632132
Ukraine,Ukraine,Kozak-2,abandoned,https://postimg.cc/JD2WNfPx,2022-03-19,209,2031,2092031,38020920312206
Ukraine,Belarus,MAZ,abandoned,https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png,2022-03-19,219,2071,2192071,38021920712249
Ukraine,Belarus,MAZ,abandoned,https://i.postimg.cc/hP4hp8v6/d46.png,2022-03-19,219,2072,2192072,38021920722250
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-19,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-19,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png ,2022-03-27,238,2133,2382133,38023821332318
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png ,2022-03-27,238,2133,2382133,38023821332319
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322316
Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,2022-03-27,238,2132,2382132,38023821322317
Ukraine,Ukraine,Unknown BTR,abandoned,https://i.postimg.cc/524HCBT8/b1.png,2022-03-19,243,2219,2432219,38024322192409
