country,origin,system,status,url,date_recorded,sysID,imageID,statusID,matID
Russia,Russia,233 BTR-82A(M),damaged,https://twitter.com/UAWeapons/status/1570423464971976705,2022-09-16,179,729,3,7-1797293
Russia,Russia,233 BTR-82A(M),damaged,https://i.postimg.cc/yxpp9Gb4/2022-09-17-BTR-82-A.png,2022-09-19,179,733,3,7-1797333
Russia,Soviet Union,23mm ZU-23-2,damaged,https://twitter.com/UAWeapons/status/1567822704601858048,2022-09-09,183,745,3,7-1837453
Russia,Russia,24 KamAZ Avtozaks,damaged,https://i.postimg.cc/05BPkMNb/1004-Kam-AZ-Avtozaks.jpg,2022-08-24,185,748,3,7-1857483
Russia,Russia,2K22M1 Tunguska,damaged,https://i.postimg.cc/9MqLyHJZ/764.png,2022-03-19,190,767,3,7-1907673
Russia,Russia,2K22M1 Tunguska,damaged,https://i.postimg.cc/L8ZkVWLr/698.png,2022-04-09,190,770,3,7-1907703
Russia,Russia,3 BMP-2M,damaged,https://twitter.com/UAWeapons/status/1572504785693310978,2022-09-22,198,782,3,7-1987823
Russia,Soviet Union,30 122mm D-30 howitzer,damaged,https://i.postimg.cc/ZRrPVHSv/1169-d30.jpg,2022-08-23,206,790,3,7-2067903
Russia,Russia,30 T-80BVM,damaged,https://i.postimg.cc/MKnvkmBv/1020-t80bvm-nr14.jpg,2022-08-13,208,793,3,7-2087933
Russia,Russia,31 T-80BVM,damaged,https://i.postimg.cc/rwk9X6Y1/1000-t80bvm-nr-14.jpg,2022-08-14,216,809,3,7-2168093
Russia,Russia,33 T-80BVM,damaged,https://i.postimg.cc/qRpN5jRw/1002-t80bvm.jpg,2022-08-15,220,827,3,7-2208273
Russia,Russia,335 Ural-4320,damaged,https://i.postimg.cc/zfZxn94Q/1118_Ural-4320_damaged_and_abandoned.jpg,2022-07-28,222,858,3,7-2228583
Russia,Russia,341 Ural-4320,damaged,https://i.postimg.cc/D0HCdSTm/1000-ural4320.jpg,2022-08-13,229,906,3,7-2299063
Russia,Russia,341 Ural-4320,damaged,https://postimg.cc/mhsHRWKh,2022-08-13,229,907,3,7-2299073
Russia,Russia,343 KamAZ 6x6,damaged,https://i.postimg.cc/zvHZkHg5/1001-kamaz-6x6.jpg,2022-08-09,232,914,3,7-2329143
Russia,Russia,343 Ural-4320,damaged,https://i.postimg.cc/NF1WZv0L/1002-ural4320.jpg,2022-08-17,233,915,3,7-2339153
Russia,Russia,35 T-80BVM,damaged,https://i.postimg.cc/qMTDvQnb/1003-t80bvm.jpg,2022-08-30,235,917,3,7-2359173
Russia,Russia,353 KamAZ 6x6,damaged,https://i.postimg.cc/gktrF01S/1001-REM-KL-Kamaz-6x6.jpg,2022-08-13,237,924,3,7-2379243
Russia,Russia,360 Ural-4320,damaged,https://i.postimg.cc/zG5zScVY/1144-ural-dam-capt.jpg,2022-08-23,243,948,3,7-2439483
Russia,Russia,365 Ural-4320,damaged,https://i.postimg.cc/fRrqKKD6/1008-ural4320.png,2022-09-09,246,956,3,7-2469563
Russia,Russia,386 KamAZ 6x6,damaged,https://i.postimg.cc/pLHBThD2/1132-kamaz-capt-dam.jpg,2022-08-23,259,1015,3,7-25910153
Russia,Russia,392 KamAZ 6x6,damaged,https://twitter.com/UAWeapons/status/1568341095591088130,2022-09-10,266,1024,3,7-26610243
Russia,Russia,398 Ural-4320,damaged,https://twitter.com/UAWeapons/status/1570482813857837056,2022-09-16,269,1031,3,7-26910313
Russia,Russia,4 UAZ-394511 ‘Esaul’,damaged,https://i.postimg.cc/3ww79TFW/1000-Esaul.png,2022-08-13,272,1035,3,7-27210353
Russia,Soviet Union,4 Unknown T-72,damaged,https://twitter.com/UAWeapons/status/1566072209642340352,2022-09-04,274,1037,3,7-27410373
Russia,Soviet Union,4 Unknown towed artillery,damaged,https://i.postimg.cc/9FRhFdXp/1009-unkn-towed-art.jpg,2022-08-31,276,1038,3,7-27610383
Russia,Russia,404 KamAZ 6x6,damaged,https://twitter.com/UAWeapons/status/1568628787457433600,2022-09-14,283,1054,3,7-28310543
Russia,Russia,42 Unknown BTR-80/BTR-82A,damaged,https://twitter.com/UAWeapons/status/1570482813857837056,2022-09-16,292,1031,3,7-29210313
Russia,Russia,436 KamAZ 6x6,damaged,https://i.postimg.cc/9z58PTRG/2022-09-19-Kam-AZ-6x6-1.jpg,2022-09-22,298,1093,3,7-29810933
Russia,Soviet Union,48 Unknown T-72,damaged,https://twitter.com/UAWeapons/status/1568696183836577798,2022-09-11,308,1109,3,7-30811093
Russia,Russia,5 KamAZ-5350 with KS-45719-7M crane,damaged,https://i.postimg.cc/brrYjVdG/1015.jpg,2022-06-26,317,1122,3,7-31711223
Russia,Russia,50 R-149MA1 command and staff vehicle,damaged,https://i.postimg.cc/pdvXZrd8/268.png,2022-09-15,326,1132,3,7-32611323
Russia,Russia,53 BMD-4M,damaged,https://i.postimg.cc/NfryXnSw/1032-BMD4-M.jpg,2022-07-28,333,1149,3,7-33311493
Russia,Soviet Union,58 152mm 2S3(M) Akatsiya,damaged,https://twitter.com/UAWeapons/status/1569742426469720066,2022-09-14,347,1176,3,7-34711763
Russia,Russia,6 T-72BA,damaged,https://i.postimg.cc/D0DT1XGd/1006-t72ba.jpg,2022-08-20,358,1191,3,7-35811913
Russia,Russia,6 Unknown SPG,damaged,https://i.postimg.cc/brmSsT57/1001-unkn-spg.jpg,2022-08-23,360,1195,3,7-36011953
Russia,Soviet Union,61 122mm BM-21 Grad,damaged,https://i.postimg.cc/43SsyRyt/1000-bm21.jpg,2022-09-09,366,1203,3,7-36612033
Russia,Soviet Union,61 122mm BM-21 Grad,damaged,https://i.postimg.cc/FKBjwrRR/1015-bm21-grad.jpg,2022-09-09,366,1204,3,7-36612043
Russia,Russia,61 Ural-43206,damaged,https://i.postimg.cc/R0QNMfTp/1141-Ural-43206-abandoned-and-damaged.jpg,2022-07-28,370,1216,3,7-37012163
Russia,Russia,63 Ural-43206,damaged,https://i.postimg.cc/9F3SwNRP/1007-ural43206.jpg,2022-08-04,380,1232,3,7-38012323
Russia,Soviet Union,64 122mm BM-21 Grad,damaged,https://twitter.com/UAWeapons/status/1550508867930529794,2022-07-24,381,1234,3,7-38112343
Russia,Russia,65 KamAZ 6x6 tanker,damaged,https://i.postimg.cc/DyJTzQPv/1002-kamaz-tanker-x2-damaged.jpg,2022-08-05,384,1240,3,7-38412403
Russia,Soviet Union,67 T-80BV,damaged,https://twitter.com/UAWeapons/status/1564716856950366208,2022-08-31,392,1254,3,7-39212543
Russia,Soviet Union,7 UAZ-469 jeep,damaged,https://i.postimg.cc/1tx1VCKR/1088-UAZ-469.jpg,2022-07-28,405,1267,3,7-40512673
Russia,Russia,7 Ural-63704-0010 Tornado-U,damaged,https://twitter.com/UAWeapons/status/1568628787457433600,2022-09-14,408,1054,3,7-40810543
Russia,Russia,8 K-53949 Linza,damaged,https://twitter.com/UAWeapons/status/1568899249688952833,2022-09-12,437,980,3,7-4379803
Russia,Russia,83 T-80U,damaged,https://twitter.com/UAWeapons/status/1570479830562672640,2022-09-16,448,1328,3,7-44813283
Russia,Russia,83 T-80U,damaged,https://twitter.com/UAWeapons/status/1571501699348430849,2022-09-19,448,1329,3,7-44813293
Russia,Russia,86 Ural-4320 tanker,damaged,https://i.postimg.cc/JhRL94Pf/1026-ural-tanker.jpg,2022-09-10,453,1346,3,7-45313463
Russia,Soviet Union,88 T-80BV,damaged,https://twitter.com/UAWeapons/status/1570138425843408896,2022-09-15,457,976,3,7-4579763
Russia,Soviet Union,9 ZiL-131,damaged,https://i.postimg.cc/tCWmqrwD/2022-09-19-Zi-L-131.jpg,2022-09-22,472,1373,3,7-47213733
Russia,Soviet Union,90 MT-LBVM and MT-LBVMK,damaged,https://postimg.cc/mP4082r3,2022-08-13,475,1379,3,7-47513793
Russia,Soviet Union,99 T-80BV,damaged,https://i.postimg.cc/MpQzsjSp/1007-t80bv.jpg,2022-09-20,496,1411,3,7-49614113
Russia,Russia,9A310M1 TELAR (for Buk-M1-2),damaged,https://i.postimg.cc/DZXDG2k3/779.png,2022-03-19,500,1420,3,7-50014203
Russia,Russia,9A317 TELAR (for Buk-M2),damaged,https://i.postimg.cc/JnCgXRXL/1016-9-A317.jpg,2022-08-23,503,1431,3,7-50314313
Russia,Soviet Union,9A330 Tor TLAR (for 9K330 Tor),damaged,https://i.postimg.cc/x18N2bPf/g4.jpg,2022-04-06,504,1433,3,7-50414333
Russia,Soviet Union,9A330 Tor TLAR (for 9K330 Tor),damaged,https://i.postimg.cc/KvJ3w5Bp/g5.jpg,2022-04-06,504,1434,3,7-50414343
Russia,Soviet Union,9A330 Tor TLAR (for 9K330 Tor),damaged,https://i.postimg.cc/1XzB0gjR/7j7.png,2022-04-13,504,1436,3,7-50414363
Russia,Soviet Union,9A330 Tor TLAR (for 9K330 Tor),damaged,https://i.postimg.cc/CMbpsN0w/553.jpg,2022-04-20,504,1437,3,7-50414373
Russia,Soviet Union,9A330 Tor TLAR (for 9K330 Tor-M),damaged,https://i.postimg.cc/mgHPxQR3/5k.png,2022-03-19,505,1439,3,7-50514393
Russia,Soviet Union,9K33 Osa,damaged,https://i.postimg.cc/PxkdsRX3/438.png,2022-03-19,511,1458,3,7-51114583
Russia,Russia,9T244 transloader (for 9A330/1 Tor),damaged,https://i.postimg.cc/x1t6g70s/d34.jpg,2022-04-06,530,1533,3,7-53015333
Russia,Russia,Armoured SUV,damaged,https://i.postimg.cc/JhV6T907/329.png,2022-03-19,533,1552,3,7-53315523
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/hvdB25Hw/j2.jpg,2022-03-19,536,1580,3,7-53615803
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/MTmVp6Hz/c5.png,2022-03-19,536,1586,3,7-53615863
Russia,Soviet Union,BMD-2,damaged,https://twitter.com/UAWeapons/status/1522706604977762313,2022-05-10,536,1655,3,7-53616553
Russia,Soviet Union,BMD-2,damaged,https://twitter.com/UAWeapons/status/1534592976671866884,2022-06-09,536,1660,3,7-53616603
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/nc5hKV4Y/1027-bmd2.jpg,2022-08-22,536,1693,3,7-53616933
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/X7HkcTPY/1000-bmd2.jpg,2022-08-30,536,1695,3,7-53616953
Russia,Russia,BMD-4M,damaged,https://i.postimg.cc/2jGTdhtw/45.jpg,2022-04-06,537,1739,3,7-53717393
Russia,Soviet Union,BMP-1(P),damaged,https://postimg.cc/DJp7JbvH,2022-03-19,541,1780,3,7-54117803
Russia,Soviet Union,BMP-1(P),damaged,https://twitter.com/RALee85/status/1521768997900984321,2022-05-05,541,1811,3,7-54118113
Russia,Soviet Union,BMP-1(P),damaged,https://i.postimg.cc/QMPbRrpP/8j.png,2022-05-14,541,1813,3,7-54118133
Russia,Soviet Union,BMP-1(P),damaged,https://i.postimg.cc/W4wTp5Qd/6h5.png,2022-05-26,541,1838,3,7-54118383
Russia,Soviet Union,BMP-1(P),damaged,https://i.postimg.cc/CLz7N7gC/d3.jpg,2022-06-11,541,1851,3,7-54118513
