country,origin,system,status,url
Russia,Russia,(Unknown) vehicle,captured,https://i.postimg.cc/WbLxNxYp/f1.jpg
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/mgntjg7P/763.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/59wN4Ybq/689.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/fWBW5NVQ/558.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/442p3Kn8/443.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/gjqt7JQh/445.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/qB9sVyfT/223.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/jSkfDQJC/765.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/C1XTdKjW/n8.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/44zyTqfZ/o9.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/zfdggTnG/17.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/rFvVhTXT/l9.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/7YhDhNRQ/f566.jpg
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/C5t2zbZW/f5666.jpg
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/Vs7vQZSZ/316.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/8zC4rW64/321.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/LXjZKyB3/gy6.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/GpXfM7DH/12.png
Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/zfsFJ69L/4318.png
Ukraine,Soviet Union,T-64BV,damaged,https://i.postimg.cc/CLn96SZZ/f7.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/rFzZ43Zg/578.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/vBTn2B8C/467.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/8Pf8WQWH/557l.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/fTV39LBr/5570.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/qBsnPDXc/5548.png
Ukraine,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/k5m1QQ2y/dd3.png
Ukraine,Soviet Union,T-64BV,damaged,https://i.postimg.cc/6QWhgDnj/j8.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/9fjZRhmN/t2.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/6pZCp3Xv/t1.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/280btFGT/d3.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/VLvLJy9B/f33.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/nhxjsB2y/f565.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/3Jr2p426/g5.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/L88FZp4R/d135.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/Qdn1WwKw/fgj.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/hhF2509S/270.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/XNRTR2Dw/ff23.jpg
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/fTY6Dx61/ff24.jpg
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/nrZLNHw2/ca1.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/qR73wNL8/31d.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/nL9rTN9h/r134.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/3Rpyrz3c/r133.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/2y3ZvYBj/447.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/R0hzn11B/542p.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/k5dJtVjX/4f28.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/VN6JN05r/ff7.png
Ukraine,Soviet Union,T-64BV,captured,https://i.postimg.cc/G2TXN9cy/5g2.png
Ukraine,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/MHW2qp47/d39.png
Ukraine,Soviet Union,T-80BV,damaged,https://i.postimg.cc/0jXKJsjL/f58.png
Ukraine,Soviet Union,T-80BV,captured,https://i.postimg.cc/4NkSDvHN/f21.png
Ukraine,Soviet Union,BMP-1Khs,destroyed,https://i.postimg.cc/VLdFx7YY/b7.png
Ukraine,Soviet Union,BRM-1K,damaged,https://i.postimg.cc/tC4jmbcK/446.png
Ukraine,Soviet Union,BRM-1K,captured,https://i.postimg.cc/ZnMyg04W/6669.jpg 
Ukraine,Soviet Union,BRM-1K,captured,https://i.postimg.cc/0Q71gWbb/652.png
Ukraine,Soviet Union,BRDM-2,destroyed,https://i.postimg.cc/R0PRks7V/n5.png
Ukraine,Soviet Union,BRDM-2,destroyed,https://i.postimg.cc/Ghhp2XG1/n6.png
Ukraine,Soviet Union,BRDM-2,destroyed,https://i.postimg.cc/gk37TCky/57h.png
Ukraine,Soviet Union,BRDM-2,destroyed,https://i.postimg.cc/zB37hLrN/s3.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/TYfDBCPr/577.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/zGQd8V3S/4437.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/KYF1K5KZ/5547.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/x1Pz37Vk/5577.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/x1q26JWK/443o.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/7Pg0LbtM/553.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/DZ1JmY6y/4436.png
Ukraine,Soviet Union,BRDM-2,abandoned,https://i.postimg.cc/cLp0yYYV/795.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/SxJH19F9/Screenshot-8366.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/1RvcMjbR/3hl.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/MKcHscPj/g544.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/XvMt3H7S/4gj.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/vBJzLg4R/bl.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/Y0pYBKNR/325.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/ry5PsgNL/d13.png
Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/gkZczL3J/f2hp.png
Ukraine,Soviet Union,9P148 Konkurs ATGM carrier,destroyed,https://i.postimg.cc/8cpL1BtZ/k2.png
Ukraine,Soviet Union,9P148 Konkurs ATGM carrier,destroyed,https://i.postimg.cc/JncbVdcy/k1.png
Ukraine,Soviet Union,9P148 Konkurs ATGM carrier,captured,https://i.postimg.cc/7PV70ZVz/4366.png
Ukraine,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/ry4rL6Zz/4fs.png
Ukraine,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/15LSXyBT/5488.png
Ukraine,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png 
Ukraine,Soviet Union,MT-LB,captured,https://i.postimg.cc/fTkR5p00/12.png
Ukraine,Soviet Union,MT-LB with ZU-23 AA gun,captured,https://i.postimg.cc/kMw23yTN/37h.png 
Ukraine,Ukraine,MT-LB Ambulance,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png 
Ukraine,Soviet Union,MT-LBu,damaged,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png
Ukraine,Soviet Union,MT-LBu,captured,https://i.postimg.cc/qqpf540b/a1.png 
Ukraine,Ukraine,BSEM-4K,destroyed,https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png
Ukraine,Soviet Union,BREM-1 ARV,captured,https://i.postimg.cc/Prww0Ysy/133.png
Ukraine,Ukraine,Vepr MRAP,captured,https://i.postimg.cc/0j3NhvTH/32dj.png
Ukraine,Soviet Union,1V18 'Klyon-1' artillery command and forward observer vehicle,captured,https://i.postimg.cc/15Tv1zdz/c24.png
Ukraine,Soviet Union,SNAR-10 battlefield surveillance radar,captured,https://i.postimg.cc/c4DVgZbq/224.png
Ukraine,Ukraine,Unknown AFV,destroyed,https://i.postimg.cc/SNyxgzqX/3280.png
Ukraine,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/TwZXLdT1/d67.png
Ukraine,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/V6Xg1gbX/886.png
Ukraine,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/W4X6yy25/443689.png
Ukraine,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/hG2MhLNM/s2.png
Ukraine,Soviet Union,BMP-1(P),damaged,https://i.postimg.cc/vmNpXbHQ/gg2.png
Ukraine,Soviet Union,BMP-1(P),abandoned,https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png
Ukraine,Soviet Union,BMP-1(P),abandoned,https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png
Ukraine,Soviet Union,BMP-1(P),abandoned,https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png
Ukraine,Soviet Union,BMP-1(P),abandoned,https://i.postimg.cc/TYfDBCPr/577.png
Ukraine,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/d1x3ZrSF/b88.png
Ukraine,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/jqNSKcG6/332.png
Ukraine,Ukraine,BMP-1 BM,destroyed,https://i.postimg.cc/gJRCW4yY/4133.png
Ukraine,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/xT3v6qKT/4470.png 
Ukraine,Soviet Union,BMP-2,captured,https://i.postimg.cc/rpTdbQ9m/29.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/W42RL0Ld/5554.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/bYFbd2PW/6658.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/LXydxZVY/Screenshot-8305.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/7brvpRmG/665333.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/W4swJQ4m/ds6.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/g07BBKGD/Screenshot-9036.png
Ukraine,Ukraine,BTR-4,destroyed,https://i.postimg.cc/tTgqR3M8/468p.png
Ukraine,Ukraine,BTR-4,abandoned,https://i.postimg.cc/mkdGX6cb/447.png
Ukraine,Ukraine,BTR-4,abandoned,https://i.postimg.cc/xd84RZV8/Screenshot-9035.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/tCP3NpHR/c1.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/htB9C6SL/c2.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/wBxnxNsW/5g.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/hvD5vnK7/c2.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/QCfnWzMY/c3.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/Nf0nwQN3/c4.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/tCmMq8wY/c5.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/XJv4gt66/Screenshot-8643.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/DzFNDmJb/j1.png
Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/8zL3tL5S/j2.png
Ukraine,Ukraine,BTR-3,destroyed,https://i.postimg.cc/Cx33pLj5/4482.png
Ukraine,Ukraine,BTR-3,captured,https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png 
Ukraine,Ukraine,BTR-3,captured,https://i.postimg.cc/m2kRmDDP/g789.png
Ukraine,Soviet Union,BTR-60,captured,https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png
Ukraine,Soviet Union,BTR-60,captured,https://i.postimg.cc/brZyFMTj/f4d.png
Ukraine,Soviet Union,BTR-60,captured,https://i.postimg.cc/mgns2vNk/a1.png
Ukraine,Soviet Union,BTR-60,captured,https://i.postimg.cc/X7fQsQrh/4438.png
Ukraine,Soviet Union,BTR-70,abandoned,https://i.postimg.cc/RCWcTD3F/579.png
Ukraine,Soviet Union,BTR-70,captured,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png
Ukraine,Soviet Union,BTR-70,captured,https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png
Ukraine,Soviet Union,BTR-70,captured,https://i.postimg.cc/TYrB0g16/435.png
Ukraine,Soviet Union,BTR-70,captured,https://i.postimg.cc/QC4rShLH/ca2.png
Ukraine,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/Sj0VZnW6/446i.png
Ukraine,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/1X15nzYz/670.png
Ukraine,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/vBMkTPJC/j8.jpg
Ukraine,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/W4LLXRmS/424.png
Ukraine,Soviet Union,BTR-80,captured,https://i.postimg.cc/k4Pf76VB/v1.png
Ukraine,Soviet Union,BTR-80,captured,https://i.postimg.cc/NM8bFsTb/v2.png
Ukraine,Soviet Union,BTR-80,captured,https://i.postimg.cc/m2wPCdGj/f5.png
Ukraine,Soviet Union,BTR-80,captured,https://i.postimg.cc/vmfmGWrJ/f433.png
Ukraine,United Kingdom,AT105A 'Saxon',captured,https://i.postimg.cc/Y98MS8hs/344.png
Ukraine,Ukraine,Unknown BTR,abandoned,https://i.postimg.cc/524HCBT8/b1.png
Ukraine,United States,HMMWV,destroyed,https://i.postimg.cc/bY3x4Pp9/4478.png
Ukraine,Ukraine,Novator,damaged,https://i.postimg.cc/MKMkcgwH/776.png
Ukraine,Ukraine,Novator,captured,https://i.postimg.cc/9XsNHnMW/ad4.png
Ukraine,Ukraine,Varta,destroyed,https://i.postimg.cc/brz8CXX7/4319.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/rmJCSVgp/g1.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/MpqsfLzt/66590.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/442p3Kn8/443.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/wj9GFM8d/66579.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/c4jKpNP5/7u.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/VvgqDJDh/7644.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/1tG278jF/130.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/28s1cv5k/f244.png
Ukraine,Ukraine,Varta,captured,https://i.postimg.cc/zGf1Wqkg/4312.png
Ukraine,Ukraine,Kozak-2,destroyed,https://i.postimg.cc/L6pqJk7y/58.png
Ukraine,Ukraine,Kozak-2,abandoned,https://postimg.cc/JD2WNfPx
Ukraine,Ukraine,Kozak-2,damaged,https://i.postimg.cc/1XzJ7nhW/d2g.png
Ukraine,Ukraine,Kozak-2,captured,https://i.postimg.cc/kMcBVF09/f4.png
Ukraine,Ukraine,Kozak-2,captured,https://i.postimg.cc/SK6qfZwB/42g.png
Ukraine,Soviet Union,BAT-2 heavy engineering vehicle,captured,https://i.postimg.cc/2yj5tTbn/bl.png
Ukraine,Soviet Union,9M111 Fagot,captured,https://i.postimg.cc/SKTK2DpT/164.png
Ukraine,Soviet Union,9M111 Fagot,captured,https://i.postimg.cc/HWbWMccm/36.png
Ukraine,Soviet Union,9M113 Konkurs,captured,https://postimg.cc/xqXcSYBj 
Ukraine,Soviet Union,9M113 Konkurs,captured,https://i.postimg.cc/QCLh1zYb/457.png
Ukraine,Ukraine,RK-3 Corsar,captured,https://i.postimg.cc/h4sVF71y/c56.png
Ukraine,Ukraine,RK-3 Corsar,captured,https://i.postimg.cc/Y9CBgSvz/1g.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://twitter.com/Caucasuswar/status/1497165090835083293
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/RCdVxFvX/772.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/4xhpF2Yg/5549.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/MKdRbP30/f24.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/pVq0Pj4t/31.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/J4ZQZ9nR/43f1.png
Ukraine,United Kingdom,MBT LAW 'NLAW',captured,https://i.postimg.cc/xdCxvthg/4fsh.png
Ukraine,United States,FGM-148 Javelin,captured,https://twitter.com/UAWeapons/status/1499793578591236260
Ukraine,United States,FGM-148 Javelin,captured,https://i.postimg.cc/s2gp1G7k/3d35.png
Ukraine,United States,FGM-148 Javelin,captured,https://i.postimg.cc/hjCGVymS/21d.png
Ukraine,Soviet Union,9K38 Igla,captured,https://i.postimg.cc/4xhpF2Yg/5549.png
Ukraine,Soviet Union,9K38 Igla,captured,https://i.postimg.cc/DZQBPj2h/fs.png
Ukraine,Soviet Union,9K310 Igla-1,captured,https://postlmg.cc/PNLkmdpw
Ukraine,Soviet Union,9K310 Igla-1,captured,https://i.postimg.cc/4xhpF2Yg/5549.png
Ukraine,Soviet Union,9K310 Igla-1,captured,https://i.postimg.cc/WbYS8JPd/2gh.png
Ukraine,Soviet Union,9K310 Igla-1,captured,https://i.postimg.cc/MKdRbP30/f24.png
Ukraine,Soviet Union,100mm MT-12 anti-tank gun,abandoned,https://i.postimg.cc/MGrVpjLq/n2.png
Ukraine,Soviet Union,100mm MT-12 anti-tank gun,captured,https://i.postimg.cc/rwkdKVj0/g5d.png
Ukraine,Soviet Union,100mm MT-12 anti-tank gun,captured,https://i.postimg.cc/kX1Fgtzm/542f.png
Ukraine,Soviet Union,122mm D-30 howitzer,destroyed,https://i.postimg.cc/8cPPbrHy/3dg.jpg
Ukraine,Soviet Union,152mm 2A36 Giatsint-B field-gun,abandoned,https://i.postimg.cc/65WyTWGL/g43g.png
Ukraine,Soviet Union,152mm 2A65 Msta-B howitzer,abandoned,https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png
Ukraine,Soviet Union,152mm 2A65 Msta-B howitzer,abandoned,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,destroyed,https://i.postimg.cc/GhrFyfCw/4fhj.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,destroyed,https://i.postimg.cc/43cbmftq/4466.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,destroyed,https://i.postimg.cc/R0r6NcvQ/5577.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,destroyed,https://i.postimg.cc/kG6swKK7/760.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,abandoned,https://i.postimg.cc/MKTfGGmK/334.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,captured,https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png
Ukraine,Soviet Union,122mm 2S1 Gvozdika,captured,https://postimg.cc/dh3pzgQm
Ukraine,Soviet Union,122mm 2S1 Gvozdika,captured,https://i.postimg.cc/v80csqYp/f67.png
Ukraine,Soviet Union,220mm BM-27 'Uragan',captured,https://i.postimg.cc/MpZxknr7/437.png
Ukraine,Soviet Union,220mm BM-27 'Uragan',captured,https://i.postimg.cc/0yh6X2cL/346.png
Ukraine,Soviet Union,23mm ZU-23,captured,https://i.postimg.cc/2SDv44Hd/nm8.png
Ukraine,Soviet Union,ZSU-23-4 'Shilka',captured,https://i.postimg.cc/nzwtKX39/4f3.png
Ukraine,Soviet Union,5P85D (launcher for S-300PS),destroyed,https://i.postimg.cc/50rg9crH/4488.png
Ukraine,Soviet Union,5P85S (launcher for S-300PS),destroyed,https://i.postimg.cc/5NDD40Fy/39.png
Ukraine,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/wM1d9gZR/b8.png
Ukraine,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/ncjkcdJN/589.png
Ukraine,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/9F6xPsMT/5547.png
Ukraine,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/bNHKQS1X/d12.png
Ukraine,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/d1Xpqq9t/6899.png
Ukraine,Soviet Union,9K35 Strela-10,destroyed,https://i.postimg.cc/XqQbB43w/4436.png 
Ukraine,Soviet Union,Buk-M1,destroyed,https://i.postimg.cc/65Hjk0rQ/5542.png
Ukraine,Soviet Union,P-14 'Tall King',damaged,https://i.postimg.cc/rpWmrPLb/57.png
Ukraine,Soviet Union,P-35/37 'Bar Lock',destroyed,https://i.postimg.cc/WpShQwBk/5547.png
Ukraine,Soviet Union,PRV-13 'Odd Pair',destroyed,https://i.postimg.cc/pXwx79Lj/557.png
Ukraine,Soviet Union,1L22 'Parol',destroyed,https://i.postimg.cc/SRjk0C96/6659.png
Ukraine,Soviet Union,1L22 'Parol',damaged,https://postimg.cc/9Dcvz02c
Ukraine,Soviet Union,MiG-29 fighter aircraft,destroyed,https://i.postimg.cc/XYtgd1XH/g68.png 
Ukraine,Soviet Union,Su-27 fighter aircraft,destroyed,https://i.postimg.cc/XYtMphyC/5h.png
Ukraine,Soviet Union,Su-27 fighter aircraft,destroyed,https://i.postimg.cc/bN1TbkjC/46.png
Ukraine,Soviet Union,Su-27 fighter aircraft,destroyed,https://twitter.com/mil_in_ua/status/1499342154078072832?s=20&t=bcSrtaBM5RESkHmxbxd-lQ
Ukraine,Soviet Union,Su-25 attack aircraft,destroyed,https://i.postimg.cc/YC63jp5h/p1.png
Ukraine,Soviet Union,Su-25 attack aircraft,destroyed,https://i.postimg.cc/zfqkgsNp/p2.png
Ukraine,Soviet Union,Su-25 attack aircraft,destroyed,https://i.postimg.cc/C5fYn87Q/542f.png
Ukraine,Soviet Union,An-26 transport aircraft,destroyed,https://i.postimg.cc/rmdB2PLQ/489.png
Ukraine,Ukraine,An-225,destroyed,https://i.postimg.cc/T31FmtcF/d60.png
Ukraine,Soviet Union,Tu-141 reconnaissance UAV,destroyed,https://i.postimg.cc/tgvmF1fh/4f7.png
Ukraine,Soviet Union,Tu-141 reconnaissance UAV,destroyed,https://i.postimg.cc/50F89BLn/f36.png
Ukraine,Ukraine,Leleka-100 reconnaissance UAV,captured,https://i.postimg.cc/Nj2txW1y/d4.png
Ukraine,Ukraine,Leleka-100 reconnaissance UAV,captured,https://i.postimg.cc/J7NmcVwY/6653.jpg
Ukraine,Soviet Union,Mi-24 attack helicopter,destroyed,https://twitter.com/ArmedForcesUkr/status/1502323427847376901
Ukraine,Soviet Union,Krivak III class frigate 'Hetman Sahaydachniy',NA,https://i.postimg.cc/yxy8CH6r/469.png
Ukraine,United States,Island-class patrol boat P190 Slovyansk,NA,https://twitter.com/Militarylandnet/status/1500536901974986752 
Ukraine,Ukraine,KrAZ-6322,destroyed,https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png
Ukraine,Ukraine,KrAZ-6322,captured,https://postimg.cc/0zzW9YYS
Ukraine,Ukraine,KrAZ-6322,captured,https://postimg.cc/G9jSKh34
Ukraine,Ukraine,KrAZ-6322,captured,https://postimg.cc/v4CPT4hN
Ukraine,Ukraine,KrAZ-6322,captured,https://postimg.cc/dLpRmzC7
Ukraine,Ukraine,KrAZ-6322,captured,https://postimg.cc/jC9nGySm
Ukraine,Ukraine,KrAZ-6322,captured,https://i.postimg.cc/m2sVjnKd/44311.png
Ukraine,Ukraine,KrAZ-6322,captured,https://i.postimg.cc/QMb9yCQx/447.png
Ukraine,Ukraine,KrAZ-5233,captured,https://i.postimg.cc/fR5HJv28/dd11.png
Ukraine,Soviet Union,GAZ-66,destroyed,https://postimg.cc/PP20VdH5
Ukraine,Soviet Union,GAZ-66,destroyed,https://i.postimg.cc/hjdXLc6L/4f.png
Ukraine,Soviet Union,GAZ-66,destroyed,https://i.postimg.cc/8PzD9FYh/f23.png
Ukraine,Soviet Union,GAZ-66,destroyed,https://i.postimg.cc/4xrgYWx5/f235.png
Ukraine,Soviet Union,GAZ-66,damaged,https://i.postimg.cc/gjhmvGsF/g3.png
Ukraine,Soviet Union,GAZ-66,damaged,https://i.postimg.cc/YC0mqTkH/58.png
Ukraine,Soviet Union,GAZ-66,damaged,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
Ukraine,Soviet Union,GAZ-66,abandoned,https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/R0vMzqRd/g544.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/qR4Nyztq/113.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/JnVmfxgG/bl.png
Ukraine,Soviet Union,GAZ-66,captured,https://i.postimg.cc/VLr5Xr51/542f.png
Ukraine,Soviet Union,ZiL-131,destroyed,https://i.postimg.cc/t4mkVgHr/36.png
Ukraine,Soviet Union,ZiL-131,destroyed,https://i.postimg.cc/kgPHnGM8/j8.png
Ukraine,Soviet Union,ZiL-131,destroyed,https://i.postimg.cc/yxvN7tc3/69.png
Ukraine,Soviet Union,ZiL-131,destroyed,https://i.postimg.cc/TPjprZk7/g7889.png
Ukraine,Soviet Union,ZiL-131,destroyed,https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png
Ukraine,Soviet Union,ZiL-131,abandoned,https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png
Ukraine,Soviet Union,ZiL-131,abandoned,https://i.postimg.cc/bvh79gN2/d240.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/P5Y9S2VJ/d23.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/vBpfYjxd/g8.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/7LSW8dKp/35.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/fL9yXJ40/bf.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/Bb3Fnx8v/bl.png
Ukraine,Soviet Union,ZiL-131,captured,https://postimg.cc/87Yh4HSS
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/fLFKfwz9/s4.png
Ukraine,Soviet Union,ZiL-131,captured,https://i.postimg.cc/YSjX5Wrj/dd11.png
